id,name,host_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,city
45742880,Cosy Romantic Getaway With Spa and Gorgeous Garden,370200478,-37.86749,145.35078,Entire home/apt,342,2,3,0.29,19,Melbourne
45743311,Amarant Yarra Valley,75868937,-37.72433,145.60131,Entire home/apt,495,2,1,0.15,2,Melbourne
45754856,The Homestead at Moulton Park A Luxe Escape,370200478,-37.86688,145.35003,Entire home/apt,508,2,7,0.72,19,Melbourne
45755084,Santosa Cottage A Sweet Retreat For Two,370200478,-37.86293,145.35757,Entire home/apt,348,2,3,0.43,19,Melbourne
45755597,"The Beeches - Country House Retreat, Olinda",370200478,-37.84629,145.36236,Entire home/apt,356,2,4,0.45,19,Melbourne
45758770,Wyndram Vale Rooms with a View,370973481,-37.86445,144.6122,Private room,47,1,0,,1,Melbourne
45759322,Diggers rest self contained small cabin tiny Home,15992505,-37.65047,144.75401,Entire home/apt,99,1,3,3.0,4,Melbourne
45759639,Great place to live in ..close to all amenities..,126408831,-37.97762,145.21833,Private room,88,1,0,,1,Melbourne
45762021,A Modern & Stylish 2BR Apartment With Fantastic Views,343442154,-37.80717,144.96037,Entire home/apt,110,2,0,,79,Melbourne
45769766,Olinda Village: Luxury Modern Apartment A2,370200478,-37.85658,145.36734,Entire home/apt,301,2,10,0.87,19,Melbourne
45770103,Olinda Village View Luxury Apartment B1,370200478,-37.85604,145.36697,Entire home/apt,315,2,2,0.21,19,Melbourne
45770456,Olinda Village: Modern Two Bedroom Apartment B2,370200478,-37.85695,145.36687,Entire home/apt,301,2,17,1.52,19,Melbourne
45770688,"Stone On The Hill - Kallista, Dandenong Ranges",370200478,-37.87644,145.37385,Entire home/apt,396,2,11,0.96,19,Melbourne
45770910,Tree Top Stay - Your Treehouse in Sassafras,370200478,-37.86609,145.35299,Entire home/apt,356,2,0,,19,Melbourne
45775096,HoneyMacarons Empire onebedroom*Free Tram*CBD,368492046,-37.81052,144.96071,Entire home/apt,67,3,2,0.2,2,Melbourne
45775341,"Relaxing home very close 2 train station, bus stop",59543993,-37.71991,145.00775,Private room,48,2,7,1.06,1,Melbourne
45777405,Luxury City home with views in Kensington Village,4107046,-37.79745,144.92993,Entire home/apt,395,4,22,1.96,1,Melbourne
45788213,One Bedroom Apartment 1,139528807,-37.80499,144.96254,Entire home/apt,65,1,28,8.57,28,Melbourne
45790682,Cozy & Relaxing 2BR Getaway Near Southern Cross,343442154,-37.81567,144.95299,Entire home/apt,110,2,3,0.26,79,Melbourne
45791448,ELWOOD BEACH /CITY FABULOUS LOCATION /VILLA ACCOM,5136856,-37.88028,144.98555,Private room,90,6,1,0.09,1,Melbourne
45807823,Home away from home.  2br in heart of Southbank.,75835890,-37.82385,144.96551,Entire home/apt,375,7,0,,1,Melbourne
45808706,Room to rent in a new house close to all amenities,267288908,-37.70896,144.96489,Private room,45,30,0,,1,Melbourne
45809041,A Modern & Cozy 2BR Apt Near Melbourne Central,343442154,-37.80483,144.96391,Entire home/apt,110,2,3,0.25,79,Melbourne
45816001,Grand Hotel Melbourne,366631223,-37.82078,144.95338,Private room,179,1,4,0.31,7,Melbourne
45830405,Comfy Bedroom in Lovely Garden Home of Northcote,209013042,-37.76535,145.01405,Private room,61,1,0,,1,Melbourne
45832135,Super convenience 2BD/1BR APT located inner CBD,284364084,-37.80921,144.95902,Entire home/apt,129,1,5,1.23,59,Melbourne
45834771,Beautiful 2 bed house with large garden,15650915,-37.94915,145.02967,Entire home/apt,147,5,3,0.29,1,Melbourne
45849840,"Comfortable, bright home",47424142,-37.56173,144.72787,Entire home/apt,120,3,1,0.1,1,Melbourne
45850102,Comfy 2 Bedroom APT in CBD *WIFI+Nice locatiodoneB,284364084,-37.81332,144.97028,Entire home/apt,164,1,1,0.6,59,Melbourne
45850557,2 bed light filled designer house - super location,75877154,-37.77277,144.99598,Entire home/apt,185,2,9,0.8,1,Melbourne
45863549,Explore the Yarra Valley and nearby Ranges,171850468,-37.79528,145.31037,Entire home/apt,111,1,21,2.55,1,Melbourne
45885028,"Professional, Hygenic, Serviced Property",126914673,-37.67624,144.90629,Private room,27,3,10,0.97,3,Melbourne
45886521,Scenic & Sunny  South Yarra Stay with Parking,299609324,-37.83704,144.993,Entire home/apt,103,2,9,0.81,40,Melbourne
45886956,Corner Claremont Comfort with Parking & Balcony,299609324,-37.83774,144.99268,Entire home/apt,103,2,13,1.14,40,Melbourne
45887316,Central South Yarra Comfort with Luxury Amenities,299609324,-37.83707,144.99242,Entire home/apt,87,2,4,0.39,40,Melbourne
45888102,Sunbury at its finest. Victoria at your door step.,37849603,-37.55716,144.70261,Private room,75,1,0,,1,Melbourne
45888391,High Chapel Apartment (checkin only from 3pm),157201031,-37.85176,144.98931,Entire home/apt,80,1,45,3.57,6,Melbourne
45899127,Grand Hotel Melbourne,366631223,-37.82138,144.95496,Private room,169,1,7,0.55,7,Melbourne
45917190,Comfortable Ensuit two rooms for 2-4 in Croydon,26927425,-37.78039,145.30506,Private room,75,1,0,,1,Melbourne
45920367,Fitzroy/Carlton Huge 1 BR 1 Bth w Parking&Netflix,76712367,-37.79769,144.97456,Entire home/apt,134,7,5,0.43,2,Melbourne
45929604,Modern apartment in central Moorabbin with views,194192857,-37.9365,145.03629,Entire home/apt,150,3,12,12.0,1,Melbourne
45932890,Zen Permaculture Fairyland in Suburban Rosanna,1503015,-37.73694,145.06811,Private room,95,1,2,0.16,1,Melbourne
45940610,WARNEY | 180 Views MCG & City Skyline. 2 Car Spots,35370298,-37.81211,144.99255,Entire home/apt,240,2,22,1.75,20,Melbourne
45941170,"Luxury Interiors, House w King Retreat & Backyard",7992334,-37.86216,145.00798,Entire home/apt,449,2,1,0.09,1,Melbourne
45943770,Perfectly Located St Kilda One Bedroom Apartment,150518259,-37.8633,144.97549,Entire home/apt,169,1,27,2.26,2,Melbourne
45943800,Cozy and friendly room with queen bed,353162650,-38.10778,145.18703,Private room,49,1,21,2.03,2,Melbourne
45947822,The Healesville Birdhouse,303835736,-37.65651,145.5188,Entire home/apt,357,2,21,2.01,1,Melbourne
45947901,Fabulous apartment in the heart of Melbourne,325149720,-37.81272,144.97263,Entire home/apt,150,2,4,0.53,1,Melbourne
45959197,Private Room Docklands with Stunning Views!!!,369318009,-37.81333,144.94048,Private room,99,3,0,,2,Melbourne
45983621,Perfect 2 bedroom 2 bathroom apartment in central,72814499,-37.82239,145.12424,Entire home/apt,102,7,7,0.79,6,Melbourne
45985140,Chic CBD Studio in Heritage House with Pool and BBQ,279001183,-37.81228,144.96172,Entire home/apt,59,3,5,0.47,122,Melbourne
45993685,380 Melbourne Brand new hotel apartment,222142241,-37.81286,144.96144,Private room,124,1,1,0.08,1,Melbourne
46011501,Penthouse Style Apartment in Prima Pearl - 150sq.m,289319746,-37.8238,144.96074,Entire home/apt,328,3,15,1.45,9,Melbourne
46013130,Melbourne -  one bedroom fully furnished apartment,372977256,-37.82288,144.96047,Entire home/apt,180,30,1,0.11,1,Melbourne
46013786,Private bedroom in the city with yarra river views,175940808,-37.82122,144.95493,Private room,60,3,0,,1,Melbourne
46016518,Private Room 10 min away from CBD!,3840411,-37.79596,144.949,Private room,35,1,0,,2,Melbourne
46025975,Grand Hotel Melbourne,366631223,-37.81936,144.95338,Private room,169,1,1,0.09,7,Melbourne
46026225,Grand Hotel Melbourne,366631223,-37.82137,144.95538,Private room,169,1,0,,7,Melbourne
46026271,Grand Hotel Melbourne,366631223,-37.8215,144.95474,Private room,169,1,0,,7,Melbourne
46026293,Grand Hotel Melbourne,366631223,-37.81975,144.95369,Private room,179,1,1,0.11,7,Melbourne
46026384,Professional living in the heart of Highett.,24681028,-37.94872,145.04085,Entire home/apt,115,4,0,,1,Melbourne
46027096,Comfortable room with great location,30513917,-37.75442,144.89476,Private room,50,2,4,0.39,2,Melbourne
46028568,Sutherland Estate - Stunning Yarra Valley Vineyard,95795747,-37.57518,145.41342,Entire home/apt,177,2,21,1.87,2,Melbourne
46029634,Nearby Westfield shopping town single room $170,153168541,-37.7814,145.1259,Private room,24,30,0,,4,Melbourne
46029667,"One bedroom with private bathroom, amazing view",48133440,-37.83748,144.99412,Private room,50,1,0,,1,Melbourne
46054051,STARLIGHT RETREAT AND BOUTIQUE ACCOMMODATION,36004310,-37.5988,145.26312,Entire home/apt,131,1,31,2.57,1,Melbourne
46054508,St Kilda apartment in a perfect location,20417436,-37.85834,144.98773,Entire home/apt,110,3,3,0.29,1,Melbourne
46055480,"Bright, Sub-Penthouse Luxury in the City Centre",154877871,-37.8107,144.95744,Entire home/apt,108,2,10,0.82,51,Melbourne
46058000,New York Central Living 1 Bedroom Opening Special,23121575,-37.81383,144.97382,Entire home/apt,110,28,11,0.97,7,Melbourne
46058743,Country Hideaway,298725305,-37.63396,144.64804,Entire home/apt,507,1,46,3.73,1,Melbourne
46059611,Stunning Fully furnished 1Bed Apartment,12592014,-37.82195,144.94978,Entire home/apt,130,1,40,3.36,1,Melbourne
46074610,Melbourne’s 5 star resort,4368689,-37.8345,144.92095,Private room,167,1,0,,2,Melbourne
46075248,A resort that has all the features of being O/S,103745395,-37.88073,145.07849,Private room,101,2,0,,1,Melbourne
46090712,"""Great location opposite southern cross station""",55324450,-37.81559,144.95225,Entire home/apt,132,4,3,0.28,56,Melbourne
46091007,In the heart of Melbourne with a great view,123109807,-37.81565,144.94777,Private room,68,1,0,,1,Melbourne
46091231,Luxurious room with 2 beds in heart of Melbourne,154534943,-37.81473,144.9549,Private room,80,1,0,,1,Melbourne
46091957,Centrally Located South Yarra Secluded Escape,299609324,-37.83916,144.9946,Entire home/apt,87,2,6,0.54,40,Melbourne
46092587,Amazing property close to Docklands Harbour,55324450,-37.81374,144.94392,Entire home/apt,114,1,1,0.12,56,Melbourne
46093454,Crown casino is next door,187406893,-37.82691,144.9589,Entire home/apt,34,1,7,0.65,1,Melbourne
46093724,Affordable City Living near Southern Cross Station,41767871,-37.81249,144.95289,Entire home/apt,150,1,6,0.58,1,Melbourne
46095742,A very different space to discover Melbourne!,373583318,-37.82544,144.96334,Private room,78,1,0,,1,Melbourne
46096289,Chestnuts Glamping,31068242,-37.8874,145.39879,Entire home/apt,149,1,39,3.53,2,Melbourne
46104835,3BRD2BTH#Melbourne CBD#FreeParking#Best Location,207778250,-37.80897,144.9677,Entire home/apt,429,1,28,2.35,11,Melbourne
46107215,Comfort House for Big Group at Williams Landing,244502930,-37.86171,144.73106,Entire home/apt,271,2,0,,23,Melbourne
46110089,A Cozy Apt Up In The Clouds Near Melbourne Central,343442154,-37.80904,144.96109,Entire home/apt,91,2,4,0.37,79,Melbourne
46110321,Kangaroo Ground City Views Homestead,54643325,-37.69326,145.19989,Entire home/apt,350,7,0,,1,Melbourne
46111660,Charming and cosy 2-BR Unit in Melbourne Bayside,21545343,-37.93084,145.05833,Entire home/apt,103,2,32,2.67,2,Melbourne
46112794,Brookwood Retreat | a hills country house,36901764,-37.88657,145.38037,Entire home/apt,400,2,23,1.95,5,Melbourne
46122329,Suave spacious luxury & views high above the city,206800320,-37.82731,144.9585,Entire home/apt,197,3,17,1.57,1,Melbourne
46126969,~ Chic Renovated Warehouse by the Beach ~,28070317,-37.84047,144.93619,Entire home/apt,180,1,57,6.92,1,Melbourne
46126993,Iconic LEGO apartment on Stkilda with city views,72648369,-37.85573,144.98461,Entire home/apt,116,3,2,0.17,1,Melbourne
46128028,Dandenong Ranges Cottage retreat,194144569,-37.88,145.36176,Entire home/apt,271,2,10,0.85,2,Melbourne
46131427,Exquisite 2BR apartment M-city with Free parking,366089933,-37.92193,145.13843,Entire home/apt,210,2,12,1.0,1,Melbourne
46131981,Private Room with amazing view of docks,162518531,-37.81642,144.94889,Private room,50,4,0,,1,Melbourne
46146442,Elegant 2Bedroom Apt Balcony Suite,373288406,-37.75848,144.96429,Entire home/apt,219,1,10,0.87,7,Melbourne
46148367,Serena home,77744811,-37.81224,145.12543,Private room,60,3,3,1.73,1,Melbourne
46159993,Beautiful Studio Apartment Southbank,373990094,-37.8265,144.95786,Entire home/apt,78,2,41,3.4,1,Melbourne
46160175,Across the road from Elwood beach with water views,56021557,-37.88341,144.97779,Private room,70,1,0,,1,Melbourne
46162036,Cheaper room near Hoppers crossing station,374000836,-37.89241,144.68544,Private room,46,1,6,0.51,1,Melbourne
46164480,Manhattan on Flinders Lane - One Bedroom Apartment,10881355,-37.81498,144.97284,Entire home/apt,130,3,12,1.53,1,Melbourne
46167217,"Private Queen bedroom, Laverton",182901085,-37.85494,144.77782,Private room,50,1,1,0.09,1,Melbourne
46172263,Stunning One Bedroom Apartment in Fitzroy,93391912,-37.8056,144.97308,Entire home/apt,95,2,18,1.75,14,Melbourne
46177388,Family Suite with Spa Bath and Mountain Views,160956317,-37.75294,145.70601,Private room,225,1,0,,3,Melbourne
46177493,Tree Tops 2Brm Suite in the hip Warburton Motel,160956317,-37.7533,145.70446,Entire home/apt,306,1,1,0.15,3,Melbourne
46177537,Private Superior Queen Room in Hip Warburton Motel,160956317,-37.75318,145.70646,Private room,161,1,5,0.43,3,Melbourne
46178660,"Close to city, spacious apartment with balcony.",4106489,-37.80275,144.90809,Private room,52,2,5,0.5,1,Melbourne
46182092,5 stars beauty,4368689,-37.83515,144.91886,Private room,229,2,1,0.09,2,Melbourne
46186909,A pleasant & sweet private room next to a balcony,194633330,-37.84999,145.14685,Private room,45,7,7,0.62,4,Melbourne
46188981,Funky 1 Bed Kodo Studio Quiet Retreat Fitzroy close to CBD,229473208,-37.80704,144.97809,Entire home/apt,118,2,7,0.59,5,Melbourne
46201287,Birches Standard Apt - Parking & Pet Stay Included,20540732,-37.8106,144.98909,Entire home/apt,189,1,5,0.46,9,Melbourne
46207546,2B2B  city and river  view + carpark,93752026,-37.79914,144.9089,Entire home/apt,140,1,22,1.99,10,Melbourne
46208077,Great Location @CBD 3 bedrooms apartment,351604033,-37.81564,144.95321,Entire home/apt,497,1,16,1.42,3,Melbourne
46209285,Super Large House Two brs 超大House 2卧室 3浴室2客厅,28952941,-37.6635,145.03347,Private room,51,1,0,,3,Melbourne
46210656,MadeComfy | Spacious 3-Bed Terrace With Balcony,279001183,-37.83569,144.95413,Entire home/apt,231,3,18,1.82,122,Melbourne
46220201,Quiet and modern apartment,201160730,-37.81996,144.94129,Private room,60,1,0,,1,Melbourne
46221887,Brand New Apt Building right near St Kilda Beach!,90729398,-37.86696,144.9817,Entire home/apt,79,7,3,0.28,147,Melbourne
46225503,"SJ2 Trendy, modern, spacious near parks and river",775088,-37.80596,144.99745,Entire home/apt,379,4,4,0.55,1,Melbourne
46226996,Westfield Doncaster nearby-Superior Master Room,77063783,-37.80502,145.14836,Private room,65,1,3,0.39,1,Melbourne
46228432,Ambient leafy flat,164592558,-38.13277,145.16625,Entire home/apt,131,1,60,5.31,1,Melbourne
46229800,European Cosy & Chic near Queen Victoria Market,374401504,-37.81049,144.96019,Entire home/apt,141,2,32,2.98,1,Melbourne
46232357,South Yarra Art Deco Stunner! *Private Room*,39483290,-37.83436,144.99104,Private room,45,3,15,1.26,1,Melbourne
46244898,Wandin Valley Retreat Accomodation,69481681,-37.81387,145.44893,Entire home/apt,283,2,21,2.8,1,Melbourne
46245980,Deluxe Two Bedroom with Balcony Suite,373288406,-37.75845,144.96473,Entire home/apt,209,1,4,0.75,7,Melbourne
46246456,Cute little apartment on an amazing street!,9087120,-37.8499,145.00726,Entire home/apt,75,7,2,0.18,1,Melbourne
46247012,Birches Standard Apt - Secure Parking Included,20540732,-37.81066,144.98909,Entire home/apt,159,1,0,,9,Melbourne
46251556,Inner City Dream with racecourse views.,374517164,-37.79462,144.91502,Private room,150,1,1,0.12,1,Melbourne
46253651,Birches Deluxe Apt - Secure Parking Included,20540732,-37.81066,144.98909,Entire home/apt,153,1,5,0.69,9,Melbourne
46264157,Willunga Cottage — Sweet Country Retreat,139835657,-38.13659,145.22948,Entire home/apt,380,2,18,1.5,1,Melbourne
46265899,"Cute modern studio apt, ocean views BEST location",87369940,-37.86346,144.97343,Entire home/apt,125,2,17,1.5,1,Melbourne
46266224,Stunning Private Retreat: 27+ Guests 10 Bedrooms,374612268,-37.62191,145.37146,Entire home/apt,2100,2,0,,3,Melbourne
46267267,Peaceful Garden Flat in leafy Surrey Hills,26194952,-37.82583,145.10774,Entire home/apt,105,1,7,0.66,1,Melbourne
46267362,Sunset Beach House,267270971,-37.86386,144.97185,Private room,50,2,0,,1,Melbourne
46284598,Stylist 2bd 2ba apt in CBD near southern cross,53771705,-37.8146,144.95271,Entire home/apt,69,3,11,0.95,2,Melbourne
46285067,"Charming family house 5 bed, 3 bath & secure yard",26398904,-37.82632,145.06356,Entire home/apt,326,4,0,,1,Melbourne
46285387,CBD two luxury bed rooms on level 42.Amazing view,90614224,-37.81529,144.95423,Entire home/apt,236,2,15,1.39,1,Melbourne
46288400,🌕BRIGHT SPACIOUS apt|CARPARK & WORKING SPACE💼,29141497,-37.82443,144.96378,Entire home/apt,166,2,17,1.42,2,Melbourne
46297216,Private unit near High Point Shopping Centre,314544257,-37.75521,144.86237,Entire home/apt,50,21,1,0.11,1,Melbourne
46297721,Modern home in a middle of city,272150859,-37.80541,144.96411,Entire home/apt,110,2,2,0.17,2,Melbourne
46299152,Resort Style Living in Malvern East,49062157,-37.88023,145.06678,Entire home/apt,400,5,2,0.2,1,Melbourne
46299513,essendon quite 2b2b,93752026,-37.75748,144.9176,Entire home/apt,111,1,10,0.89,10,Melbourne
46299891,The Country Club,27997289,-37.89129,145.10094,Entire home/apt,100,2,1,0.1,1,Melbourne
46299941,Sweet little gem in South Melbourne heart,1014682,-37.8362,144.96111,Entire home/apt,165,3,0,,1,Melbourne
46303795,VINTAGE CHARM ON ST LEONARDS IN THE YARRA VALLEY,112626221,-37.64666,145.52311,Entire home/apt,591,2,6,0.57,11,Melbourne
46304643,Room in South Yarra,60680761,-37.8395,145.00063,Private room,60,1,0,,2,Melbourne
46305432,Birches Standard Apt - Secure Parking Included,20540732,-37.81066,144.98909,Entire home/apt,159,1,4,0.36,9,Melbourne
46305542,Birches Standard Apt - Parking & Pet Stay Included,20540732,-37.81066,144.98909,Entire home/apt,189,1,0,,9,Melbourne
46305762,Birches Deluxe Apt - Secure Parking Included,20540732,-37.81066,144.98909,Entire home/apt,169,1,1,0.18,9,Melbourne
46306015,Gorgeous  1 Bdrm Apt+kitch+park+wifi,20540732,-37.81066,144.98909,Entire home/apt,203,1,0,,9,Melbourne
46316934,StayCentral - Heidelberg Heights Penthouse 2Br 1Ba,4177728,-37.74377,145.04839,Entire home/apt,287,3,2,0.18,25,Melbourne
46318142,Stylish Apartment in the heart of Ripponlea.,9020619,-37.87966,144.99743,Entire home/apt,110,3,0,,1,Melbourne
46341277,Resort Living in the Heart of Eaglemont,20547090,-37.76329,145.05927,Entire home/apt,800,5,2,0.19,1,Melbourne
46341488,62D*Green Wood*Lv21@1bd1bth*Close to Mel CBD*,260053901,-37.8097,144.95739,Entire home/apt,98,1,2,0.3,10,Melbourne
46341612,32Mel CBD Avant@2BR2BTH Apt*Mel Cen*free tram*,260053901,-37.80795,144.9626,Entire home/apt,106,1,5,0.46,10,Melbourne
46341711,42*BlueMuses*2Bd1Bth*DoorSteptoMelCentral*FreeTram,260053901,-37.81188,144.95987,Entire home/apt,120,1,0,,10,Melbourne
46343634,Great location house,92431976,-37.9126,145.10158,Private room,1250,1,0,,1,Melbourne
46357745,"Spacious, modern entire house. Amazing views!",55840711,-37.82066,145.00819,Entire home/apt,420,3,2,0.19,1,Melbourne
46359496,"Lovely One Bedroom Apt Next to RMIT! A/C, 50inc TV",90729398,-37.80635,144.96477,Entire home/apt,47,7,1,0.13,147,Melbourne
46363937,"Green Shed, Detached, Self-contained with a view.",61144791,-37.64391,145.49476,Entire home/apt,155,2,71,6.68,1,Melbourne
46365689,Prime 1 BRM 1 BATH Living Space @ Southern Cross,204163681,-37.81677,144.95383,Entire home/apt,103,1,12,1.03,16,Melbourne
46366758,Elmview House and Apartment on Symons.,375248470,-37.65504,145.51639,Entire home/apt,855,2,6,0.69,2,Melbourne
46368035,走路到Clayton火车站只要5分钟，超级方便的好房子，就像你在家一样的感觉，期待所有的贵客光临！,93293361,-37.92566,145.12432,Entire home/apt,186,3,12,1.15,1,Melbourne
46375625,"Home in the heart of Northcote, Melbourne",24632894,-37.77117,144.99884,Entire home/apt,80,3,5,0.45,1,Melbourne
46379250,Perfection in Port Melbourne - Bayside Location,204163681,-37.83602,144.93869,Entire home/apt,189,3,14,1.23,16,Melbourne
46381173,Comfy holiday house with pool@Rosanna,229484777,-37.73546,145.06743,Entire home/apt,192,4,5,0.5,7,Melbourne
46381426,Elwood Beach House⭐️ Child-Friendly❤️Superb Position,119016692,-37.88844,144.99122,Entire home/apt,750,3,2,0.19,1,Melbourne
46385357,The Barn Yarra Valley,106310001,-37.70246,145.35525,Entire home/apt,296,2,44,3.75,1,Melbourne
46385540,"Serene 3BDR Townhouse sleeps 8 family 
7km to CBD",47281056,-37.7985,144.87681,Entire home/apt,195,3,2,0.19,1,Melbourne
46417691,2b2b close to everything + carpark+wifi,93752026,-37.76623,144.92112,Entire home/apt,175,1,12,1.32,10,Melbourne
46431747,Elegance and stylist lifestyle plus location,179708091,-37.79502,144.9498,Entire home/apt,200,3,2,0.33,1,Melbourne
46433292,Tarneit treat 1,375671107,-37.82113,144.65777,Private room,65,1,12,1.09,4,Melbourne
46433516,Cute Thornbury Apartment,1881589,-37.75849,144.99187,Entire home/apt,73,2,8,0.77,1,Melbourne
46436419,Luxury Living in the Heart of Melbourne,5457203,-37.81447,144.98526,Entire home/apt,279,2,10,0.86,1,Melbourne
46437855,Big Hill Guest House in the Yarra Valley,11343050,-37.65527,145.3462,Entire home/apt,285,2,25,2.13,2,Melbourne
46438138,Modern One Bedroom apartment close to Chapel St,359369201,-37.83601,144.99633,Entire home/apt,128,1,21,1.97,9,Melbourne
46439789,Modern 3B2B apartment @ Mel CBD southern cross,351604033,-37.81549,144.95296,Entire home/apt,493,1,57,4.86,3,Melbourne
46440031,Melbourne CBD Apartment | Balcony Yarra River view,375718120,-37.81959,144.9554,Entire home/apt,100,2,37,3.27,1,Melbourne
46440383,The Georgian Cottage ( Private and Self Contained),176921677,-37.8498,145.37017,Entire home/apt,192,1,29,2.57,1,Melbourne
46447493,Werribee River retreat,11277589,-37.89749,144.653,Private room,50,1,0,,1,Melbourne
46450040,1BR central location pool/gym +Carpark,93752026,-37.76464,144.92035,Entire home/apt,85,1,20,1.78,10,Melbourne
46451032,Amazing Location in South Yarra! 1min to Chapel St,26718094,-37.84374,144.99612,Entire home/apt,144,2,4,0.38,1,Melbourne
46453259,6 Glen Iris 3 Bedroom Home,312678151,-37.86194,145.04722,Entire home/apt,571,2,1,0.1,13,Melbourne
46454464,Award winning architectural Elwood House,2776603,-37.8779,144.99068,Entire home/apt,500,4,0,,1,Melbourne
46454714,Large Malvern East Home with north facing pool,1646368,-37.87682,145.04996,Entire home/apt,650,7,0,,1,Melbourne
46455305,Cozy room in reservoir,253000084,-37.71523,145.02024,Private room,55,7,0,,4,Melbourne
46456333,CBD One bedroom self-contained apartment,375829261,-37.80963,144.96547,Entire home/apt,145,2,4,0.68,1,Melbourne
46458184,LUXe’ Room luxury Appartment,221323469,-37.8349,144.9733,Entire home/apt,145,2,0,,1,Melbourne
46458768,Kew Princess,194777690,-37.79538,145.03042,Entire home/apt,120,3,0,,2,Melbourne
46459133,Stylish Studio on 28th Floor with Panoramic Views,398720554,-37.81214,144.9574,Entire home/apt,80,2,11,1.25,16,Melbourne
46474346,"Location, Location, Location",375939111,-37.65236,145.01925,Private room,325,14,1,0.1,2,Melbourne
46474570,Knox International Hotel and Apartments,149494899,-37.85546,145.21703,Private room,190,1,0,,1,Melbourne
46474683,"Location, Location, Location!",375939111,-37.65244,145.01761,Entire home/apt,171,14,0,,2,Melbourne
46475442,Comfortable Convenience! - 10 min City CBD,375946532,-37.82606,144.95913,Entire home/apt,79,2,37,5.47,1,Melbourne
46475571,Private bedroom with top quality mattress,216719436,-37.86844,145.14419,Private room,54,1,2,0.23,8,Melbourne
46476728,Room A+ Room C: Two bedrooms in a modern house,216719436,-37.86746,145.1431,Private room,115,1,0,,8,Melbourne
46478888,Sky High luxury Suits/Stunning city and sea views,263653175,-37.80782,144.96161,Entire home/apt,181,1,60,5.07,7,Melbourne
46479214,Golf View Charm,266721622,-37.60618,144.91659,Entire home/apt,277,1,18,1.61,1,Melbourne
46479295,Stylish waterfront apartment,56960847,-37.82139,144.94506,Entire home/apt,105,1,29,2.52,3,Melbourne
46490256,Stunning new entertainers delight meters to beach,286811627,-37.88387,144.99001,Entire home/apt,500,5,0,,1,Melbourne
46490711,Private Serviced Three Bedroom Townhouses,376047439,-37.68348,145.0745,Entire home/apt,370,5,0,,1,Melbourne
46492409,Chef´s house planted vegetables and fresh herbs..,371346541,-37.78879,144.89404,Private room,200,1,2,0.2,1,Melbourne
46493891,Perfect little place to call home by the park.,139976918,-37.86154,145.04895,Entire home/apt,127,2,18,1.56,1,Melbourne
46495889,Supreme Southbank Views | 3BD | 2BTH | Sleep 8,46333372,-37.82545,144.96178,Entire home/apt,456,2,6,0.55,14,Melbourne
46497360,Nature Inspired and Picturesque Stay!,376088639,-37.93109,145.10691,Private room,99,1,0,,1,Melbourne
46504077,Glamorous Southbank home w/ free Wifi #2,213225288,-37.82447,144.96445,Entire home/apt,77,1,38,3.23,28,Melbourne
46524670,Stylish Apartment with Parking and Patio Near Dining,279001183,-37.80261,144.98656,Entire home/apt,158,3,20,1.84,122,Melbourne
46526290,"Parking, Fireplace and BBQ Deck in Chic 2-Bed House",279001183,-37.81797,145.02284,Entire home/apt,158,1,9,1.48,122,Melbourne
46530435,Charming RILEY - Gorgeous Southbank Stunner *Views,1739996,-37.82788,144.95694,Entire home/apt,112,2,16,1.45,68,Melbourne
46533032,Tarra Lane Cottage A (one of two),167874297,-37.65478,145.4437,Entire home/apt,300,2,13,1.29,2,Melbourne
46533651,The green apartment,18144562,-37.77649,144.95853,Private room,90,2,0,,1,Melbourne
46536494,"Upper West CBD 1 Bed Apt *Wifi, Gym, Near SkyBus*",376350646,-37.81506,144.95328,Entire home/apt,108,2,6,0.58,3,Melbourne
46537620,Grasmere Farm B&B cottage with magnificent views,376356751,-37.74321,145.43998,Entire home/apt,202,1,92,8.0,1,Melbourne
46539594,Lovely room in the heart of St Kilda Rd,92447871,-37.83476,144.97569,Private room,50,2,0,,1,Melbourne
46550703,In the heart of Williamstown.  Walk to everything.,26341902,-37.85418,144.89627,Entire home/apt,200,5,1,0.1,1,Melbourne
46553993,*Deluxe Suite* 3 beds 2 baths + Balcony w/ Parking,373288406,-37.76033,144.96432,Entire home/apt,199,4,12,1.16,7,Melbourne
46554067,Room in 2BD flat with private garden/Close to CBD,4303975,-37.83362,145.04943,Private room,70,2,2,0.27,3,Melbourne
46555540,One Bedroom One Bathroom For Long Stay,16970146,-37.81509,144.94135,Entire home/apt,179,3,1,0.09,6,Melbourne
46567128,"**Royal Stays Apt, Near the Casino, Wifi, Kitchen, Laundry, Cable TV**",338403350,-37.8274,144.96047,Entire home/apt,228,1,0,,12,Melbourne
46568137,Lovely 2 bed house with garden in leafy Glen Iris,31312908,-37.85792,145.05067,Entire home/apt,100,3,0,,1,Melbourne
46569107,A cozy two bedroom apartment in the heart of SY,60680761,-37.83914,145.00082,Entire home/apt,129,2,1,0.1,2,Melbourne
46569118,Luxury Townhouse - Centre of Chadstone with BBQ,265375783,-37.87558,145.10311,Entire home/apt,186,3,12,1.07,2,Melbourne
46573909,"Romantic Escape, Peaceful Albert Park & Bay View",225192547,-37.8422,144.97537,Entire home/apt,179,2,46,4.18,2,Melbourne
